time_spent_alone,stage_fear,social_event_attendance,going_outside,drained_after_socializing,friends_circle_size,post_frequency,personality
3.0,0.0,4.0,3.0,0.0,7.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,9.0,5.0,0.0,12.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,6.0,7.0,0.0,11.0,6.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,3.0,2.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
9.0,1.0,0.0,0.0,0.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,6.0,6.0,0.0,5.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,2.0,1.0,1.0,4.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,8.0,4.0,0.0,12.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,9.0,3.0,0.0,14.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,8.0,5.0,0.0,10.0,5.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,6.0,5.0,0.0,15.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,2.0,0.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,2.0,2.0,1.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,6.0,5.0,0.0,12.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,5.0,6.0,0.0,8.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,6.0,3.0,0.0,9.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,2.0,0.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
8.0,1.0,0.0,2.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
9.0,1.0,2.0,2.0,1.0,3.0,0.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,5.0,3.0,0.0,14.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,9.0,5.0,0.0,13.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,7.0,7.0,0.0,9.0,5.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,6.0,5.0,0.0,9.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,3.0,2.0,0.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
7.0,1.0,0.0,0.0,0.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,7.0,3.0,0.0,5.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,2.0,1.0,1.0,1.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,0.0,6.0,5.0,0.0,7.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
11.0,1.0,1.0,3.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
5.0,1.0,2.0,0.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,5.0,3.0,0.0,10.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,9.0,6.0,0.0,13.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,5.0,4.0,0.0,13.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,7.0,6.0,0.0,8.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,7.0,5.0,0.0,12.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,4.0,4.0,0.0,8.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,6.0,3.0,0.0,8.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,0.0,2.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,8.0,3.0,0.0,8.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,1.0,0.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,9.0,6.0,0.0,13.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,6.0,5.0,0.0,9.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,7.0,5.0,0.0,12.0,6.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,7.0,6.0,0.0,13.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,1.0,2.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,2.0,2.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,9.0,4.0,0.0,5.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,4.0,5.0,0.0,5.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
7.0,1.0,2.0,0.0,1.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,8.0,4.0,0.0,11.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,0.0,2.0,1.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,5.0,5.0,0.0,10.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,8.0,5.0,0.0,10.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,6.0,4.0,0.0,12.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,4.0,6.0,0.0,11.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,9.0,3.0,0.0,7.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,9.0,5.0,0.0,5.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
11.0,1.0,2.0,1.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,7.0,5.0,0.0,14.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,3.0,0.0,1.0,5.0,3.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,7.0,3.0,0.0,10.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,1.0,0.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,1.0,2.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
6.0,1.0,1.0,1.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,9.0,3.0,0.0,7.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
11.0,1.0,0.0,1.0,1.0,3.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,9.0,5.0,0.0,11.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,0.0,0.0,1.0,4.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
6.0,1.0,2.0,1.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,4.0,5.0,0.0,10.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,4.0,5.0,0.0,15.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,0.0,1.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,6.0,5.0,0.0,5.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,8.0,6.0,0.0,7.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,3.0,5.0,0.0,8.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,3.0,0.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,9.0,6.0,0.0,10.0,6.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,9.0,4.0,0.0,10.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,1.0,2.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,8.0,3.0,0.0,6.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,9.0,6.0,0.0,5.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,5.0,4.0,0.0,13.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,5.0,4.0,0.0,11.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,8.0,3.0,0.0,10.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,6.0,6.0,0.0,13.0,6.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,9.0,3.0,0.0,12.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,9.0,5.0,0.0,14.0,9.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,6.0,3.0,0.0,6.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,4.0,5.0,0.0,5.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,5.0,6.0,0.0,9.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,9.0,4.0,0.0,5.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,8.0,3.0,0.0,8.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,0.0,0.0,1.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,1.0,0.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,9.0,4.0,0.0,6.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,1.0,2.0,1.0,1.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,0.0,2.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
11.0,1.0,3.0,0.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
6.0,1.0,2.0,0.0,1.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,2.0,1.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
5.0,1.0,1.0,0.0,1.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
9.0,1.0,0.0,0.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,0.0,1.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,9.0,5.0,0.0,14.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,1.0,3.0,2.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,3.0,1.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,9.0,3.0,0.0,8.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,8.0,7.0,0.0,13.0,9.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,6.0,5.0,0.0,14.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,6.0,4.0,0.0,8.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,3.0,0.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
11.0,1.0,3.0,2.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
8.0,1.0,1.0,0.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,8.0,4.0,0.0,15.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,0.0,2.0,1.0,1.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
11.0,1.0,1.0,2.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,1.0,0.0,1.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,9.0,5.0,0.0,12.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,0.0,1.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,4.0,6.0,0.0,9.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,8.0,3.0,0.0,7.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,8.0,3.0,0.0,15.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,5.0,6.0,0.0,5.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,1.0,3.0,2.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
6.0,1.0,2.0,2.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,3.0,2.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
8.0,1.0,3.0,1.0,1.0,3.0,3.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,5.0,3.0,0.0,5.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,9.0,6.0,0.0,8.0,6.0,<data_processing.personality_type object at 0x000001AA8C937380>
9.0,1.0,2.0,0.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,5.0,4.0,0.0,5.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,0.0,5.0,3.0,0.0,11.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,6.0,4.0,0.0,5.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,8.0,5.0,0.0,15.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,0.0,1.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,9.0,5.0,0.0,11.0,5.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,6.0,5.0,0.0,6.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,4.0,5.0,0.0,11.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,1.0,3.0,2.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,4.0,3.0,0.0,8.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,1.0,2.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
9.0,1.0,3.0,0.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,5.0,5.0,0.0,14.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,7.0,6.0,0.0,13.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,6.0,6.0,0.0,5.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
6.0,0.0,3.0,1.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,5.0,5.0,0.0,13.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
7.0,1.0,1.0,2.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
6.0,1.0,1.0,0.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,9.0,3.0,0.0,12.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,4.0,3.0,0.0,12.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,2.0,1.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,4.0,6.0,0.0,5.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,5.0,6.0,0.0,12.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
7.0,1.0,0.0,0.0,1.0,1.0,1.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,0.0,3.0,3.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,1.0,0.0,0.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,0.0,1.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,3.0,1.0,1.0,3.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,7.0,3.0,0.0,15.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,1.0,1.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
7.0,1.0,1.0,0.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
9.0,1.0,3.0,0.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,5.0,3.0,0.0,14.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,3.0,0.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,6.0,3.0,0.0,5.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,6.0,3.0,0.0,8.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,9.0,5.0,0.0,8.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,9.0,3.0,0.0,5.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,9.0,6.0,0.0,14.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,3.0,1.0,1.0,4.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,9.0,5.0,0.0,14.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,4.0,4.0,0.0,13.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
7.0,1.0,2.0,2.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,6.0,4.0,0.0,5.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,7.0,3.0,0.0,12.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,7.0,4.0,0.0,9.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,7.0,6.0,0.0,6.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,8.0,5.0,0.0,5.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,7.0,4.0,0.0,8.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,9.0,5.0,0.0,11.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,5.0,6.0,0.0,8.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,6.0,4.0,0.0,10.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
7.0,1.0,1.0,0.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,2.0,2.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
11.0,1.0,2.0,2.0,1.0,4.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,3.0,3.0,0.0,11.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,2.0,2.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,2.0,0.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,6.0,3.0,0.0,10.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,1.0,0.0,0.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,6.0,5.0,0.0,12.0,6.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,9.0,5.0,0.0,14.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,3.0,2.0,0.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,5.0,3.0,0.0,5.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,6.0,3.0,0.0,11.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,8.0,4.0,0.0,14.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,0.0,1.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
5.0,1.0,3.0,0.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
11.0,1.0,0.0,2.0,1.0,3.0,2.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,7.0,3.0,0.0,6.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,7.0,3.0,0.0,8.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,3.0,0.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,9.0,4.0,0.0,9.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,7.0,4.0,0.0,11.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,4.0,3.0,0.0,14.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,1.0,0.0,1.0,4.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,5.0,5.0,0.0,14.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,6.0,4.0,0.0,5.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,8.0,6.0,0.0,10.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,1.0,2.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
1.0,0.0,7.0,3.0,0.0,8.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,5.0,5.0,0.0,14.0,8.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
4.0,1.0,3.0,1.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,6.0,5.0,0.0,6.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,9.0,5.0,0.0,11.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,1.0,1.0,1.0,1.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
5.0,1.0,3.0,2.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,9.0,4.0,0.0,12.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,3.0,0.0,1.0,2.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,4.0,5.0,0.0,6.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,8.0,5.0,0.0,13.0,7.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,5.0,5.0,0.0,6.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,2.0,1.0,1.0,3.0,3.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,4.0,6.0,0.0,12.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,4.0,6.0,0.0,6.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,8.0,4.0,0.0,10.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,8.0,5.0,0.0,14.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,7.0,5.0,0.0,9.0,7.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,7.0,6.0,0.0,6.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,1.0,1.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
5.0,1.0,1.0,2.0,1.0,4.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
11.0,1.0,2.0,0.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,5.0,6.0,0.0,13.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
1.0,0.0,5.0,5.0,0.0,14.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
2.0,0.0,7.0,6.0,0.0,7.0,9.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,3.0,0.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
7.0,1.0,1.0,0.0,1.0,5.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
0.0,0.0,8.0,6.0,0.0,5.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
10.0,1.0,3.0,0.0,1.0,3.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
8.0,1.0,2.0,2.0,1.0,5.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
4.0,1.0,3.0,1.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
3.0,0.0,4.0,6.0,0.0,9.0,3.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
3.0,0.0,9.0,6.0,0.0,12.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
8.0,1.0,3.0,1.0,1.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,1.0,0.0,1.0,2.0,1.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,5.0,4.0,0.0,8.0,7.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
0.0,0.0,4.0,6.0,0.0,9.0,5.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
5.0,1.0,2.0,0.0,1.0,5.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,9.0,5.0,0.0,14.0,6.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
9.0,1.0,3.0,2.0,0.0,2.0,0.0,<data_processing.personality_type object at 0x000001AA8C937380>
10.0,1.0,3.0,1.0,1.0,4.0,3.0,<data_processing.personality_type object at 0x000001AA8C937380>
2.0,0.0,4.0,3.0,0.0,9.0,4.0,<data_processing.personality_type object at 0x000001AA8CA19BD0>
6.0,1.0,2.0,1.0,1.0,1.0,2.0,<data_processing.personality_type object at 0x000001AA8C937380>
